1.1072 890.394
1.1104 896.026
1.1136 901.983
1.1168 907.785
1.12 913.587
1.1232 919.736
1.1264 925.691
1.1296 931.936
1.1328 938.055
1.136 944.174
1.1392 950.698
1.1424 956.996
1.1456 963.638
1.1488 970.131
1.152 976.895
1.1552 983.601
1.1584 990.307
1.1616 997.431
1.1648 1004.37
1.168 1011.65
1.1712 1018.85
1.1744 1026.06
1.1776 1033.7
1.1808 1041.13
1.184 1048.79
1.1872 1056.4
1.1904 1064.01
1.1936 1071.96
1.1968 1079.77
1.2 1087.83
1.2032 1095.84
1.2064 1103.86
1.2096 1112.27
1.2128 1120.5
1.216 1129.05
1.2192 1137.53
1.2224 1146.02
1.2256 1154.98
1.2288 1163.73
1.232 1172.86
1.2352 1181.91
1.2384 1190.95
1.2416 1200.58
1.2448 1209.96
1.248 1219.8
1.2512 1229.55
1.2544 1239.29
1.2576 1249.77
1.2608 1259.92
1.264 1270.68
1.2672 1281.31
1.2704 1291.93
1.2736 1303.27
1.2768 1314.25
1.28 1325.59
1.2832 1336.85
1.2864 1348.11
1.2896 1359.89
1.2928 1371.45
1.296 1383.41
1.2992 1395.29
1.3024 1407.17
1.3056 1419.67
1.3088 1431.9
1.312 1444.61
1.3152 1457.22
1.3184 1469.84
1.3216 1483.19
1.3248 1496.23
1.328 1509.86
1.3312 1523.36
1.3344 1536.86
1.3376 1551.28
1.3408 1565.3
1.344 1580.07
1.3472 1594.68
1.3504 1609.28
1.3536 1625.07
1.3568 1640.34
1.36 1656.6
1.3632 1672.63
1.3664 1688.67
1.3696 1706.3
1.3728 1723.23
1.376 1741.52
1.3792 1759.51
1.3824 1777.5
1.3856 1797.79
1.3888 1817.07
1.392 1838.42
1.3952 1859.3
1.3984 1880.18
1.4016 1904.81
1.4048 1927.77
1.408 1952.52
1.4112 1976.61
1.4144 2000.7
1.4176 2026.49
1.4208 2051.53
1.424 2077.93
1.4272 2104.03
1.4304 2130.13
1.4336 2158.37
1.4368 2185.67
1.44 2214.76
1.4432 2243.45
1.4464 2272.15
1.4496 2303.73
1.4528 2334.05
1.456 2366.86
1.4592 2399.11
1.4624 2431.36
1.4656 2467.83
1.4688 2502.44
1.472 2540.87
1.4752 2578.44
1.4784 2616
1.4816 2660.52
1.4848 2701.94
1.488 2750.36
1.4912 2797.13
1.4944 2843.89
1.4976 2905.36
1.5008 2960.19
1.504 3033.43
1.5072 3100.65
1.5104 3167.86
1.5136 3234.48
1.5168 3301.38
1.52 3367.93
1.5232 3434.54
1.5264 3501.16
1.5296 3567.3
1.5328 3633.64
1.536 3699.64
1.5392 3765.71
1.5424 3831.78
1.5456 3897.37
1.5488 3963.17
1.552 4028.64
1.5552 4094.17
1.5584 4159.7
1.5616 4224.78
1.5648 4290.05
1.568 4354.99
1.5712 4420
1.5744 4485.01
1.5776 4549.57
1.5808 4614.32
1.584 4679.07
1.5872 4679.07
1.5904 4679.07
1.5936 4679.07
1.5968 4679.07
1.6 5000
