"N","min(origNodeNums)","q1(origNodeNums)","med(origNodeNums)","q3(origNodeNums)","max(origNodeNums)","avg(origNodeNums)","std(origNodeNums)","min(fluidMechPressure_timeDeriv1)","q1(fluidMechPressure_timeDeriv1)","med(fluidMechPressure_timeDeriv1)","q3(fluidMechPressure_timeDeriv1)","max(fluidMechPressure_timeDeriv1)","avg(fluidMechPressure_timeDeriv1)","std(fluidMechPressure_timeDeriv1)","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,2,2,2,2,2,2,0,-0.455,-0.455,-0.455,-0.455,-0.455,-0.455,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.24
1,2,2,2,2,2,2,0,-0.44607,-0.44607,-0.44607,-0.44607,-0.44607,-0.44607,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.25
1,2,2,2,2,2,2,0,-0.4371,-0.4371,-0.4371,-0.4371,-0.4371,-0.4371,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.26
1,2,2,2,2,2,2,0,-0.42808,-0.42808,-0.42808,-0.42808,-0.42808,-0.42808,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.27
1,2,2,2,2,2,2,0,-0.41902,-0.41902,-0.41902,-0.41902,-0.41902,-0.41902,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.28
1,2,2,2,2,2,2,0,-0.40992,-0.40992,-0.40992,-0.40992,-0.40992,-0.40992,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.29
1,2,2,2,2,2,2,0,-0.40078,-0.40078,-0.40078,-0.40078,-0.40078,-0.40078,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.3
1,2,2,2,2,2,2,0,-0.3916,-0.3916,-0.3916,-0.3916,-0.3916,-0.3916,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.31
1,2,2,2,2,2,2,0,-0.38238,-0.38238,-0.38238,-0.38238,-0.38238,-0.38238,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.32
1,2,2,2,2,2,2,0,-0.37312,-0.37312,-0.37312,-0.37312,-0.37312,-0.37312,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.33
1,2,2,2,2,2,2,0,-0.36383,-0.36383,-0.36383,-0.36383,-0.36383,-0.36383,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.34
1,2,2,2,2,2,2,0,-0.35449,-0.35449,-0.35449,-0.35449,-0.35449,-0.35449,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.35
1,2,2,2,2,2,2,0,-0.34513,-0.34513,-0.34513,-0.34513,-0.34513,-0.34513,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.36
1,2,2,2,2,2,2,0,-0.33572,-0.33572,-0.33572,-0.33572,-0.33572,-0.33572,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.37
1,2,2,2,2,2,2,0,-0.32629,-0.32629,-0.32629,-0.32629,-0.32629,-0.32629,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.38
1,2,2,2,2,2,2,0,-0.31682,-0.31682,-0.31682,-0.31682,-0.31682,-0.31682,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.39
1,2,2,2,2,2,2,0,-0.30732,-0.30732,-0.30732,-0.30732,-0.30732,-0.30732,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.4
1,2,2,2,2,2,2,0,-0.29779,-0.29779,-0.29779,-0.29779,-0.29779,-0.29779,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.41
1,2,2,2,2,2,2,0,-0.28823,-0.28823,-0.28823,-0.28823,-0.28823,-0.28823,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.42
1,2,2,2,2,2,2,0,-0.27864,-0.27864,-0.27864,-0.27864,-0.27864,-0.27864,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.43
1,2,2,2,2,2,2,0,-0.26902,-0.26902,-0.26902,-0.26902,-0.26902,-0.26902,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.44
1,2,2,2,2,2,2,0,-0.25938,-0.25938,-0.25938,-0.25938,-0.25938,-0.25938,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.45
1,2,2,2,2,2,2,0,-0.24971,-0.24971,-0.24971,-0.24971,-0.24971,-0.24971,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.46
1,2,2,2,2,2,2,0,-0.24001,-0.24001,-0.24001,-0.24001,-0.24001,-0.24001,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.47
1,2,2,2,2,2,2,0,-0.23029,-0.23029,-0.23029,-0.23029,-0.23029,-0.23029,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.48
1,2,2,2,2,2,2,0,-0.22055,-0.22055,-0.22055,-0.22055,-0.22055,-0.22055,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.49
1,2,2,2,2,2,2,0,-0.21079,-0.21079,-0.21079,-0.21079,-0.21079,-0.21079,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.5
1,2,2,2,2,2,2,0,-0.201,-0.201,-0.201,-0.201,-0.201,-0.201,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.51
1,2,2,2,2,2,2,0,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,-0.1912,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.52
1,2,2,2,2,2,2,0,-0.18137,-0.18137,-0.18137,-0.18137,-0.18137,-0.18137,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.53
1,2,2,2,2,2,2,0,-0.17153,-0.17153,-0.17153,-0.17153,-0.17153,-0.17153,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.54
1,2,2,2,2,2,2,0,-0.16167,-0.16167,-0.16167,-0.16167,-0.16167,-0.16167,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.55
1,2,2,2,2,2,2,0,-0.15179,-0.15179,-0.15179,-0.15179,-0.15179,-0.15179,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.56
1,2,2,2,2,2,2,0,-0.1419,-0.1419,-0.1419,-0.1419,-0.1419,-0.1419,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.57
1,2,2,2,2,2,2,0,-0.132,-0.132,-0.132,-0.132,-0.132,-0.132,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.58
1,2,2,2,2,2,2,0,-0.12208,-0.12208,-0.12208,-0.12208,-0.12208,-0.12208,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.59
1,2,2,2,2,2,2,0,-0.11215,-0.11215,-0.11215,-0.11215,-0.11215,-0.11215,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.6
1,2,2,2,2,2,2,0,-0.10221,-0.10221,-0.10221,-0.10221,-0.10221,-0.10221,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.61
1,2,2,2,2,2,2,0,-0.092254,-0.092254,-0.092254,-0.092254,-0.092254,-0.092254,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.62
1,2,2,2,2,2,2,0,-0.082292,-0.082292,-0.082292,-0.082292,-0.082292,-0.082292,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.63
1,2,2,2,2,2,2,0,-0.072323,-0.072323,-0.072323,-0.072323,-0.072323,-0.072323,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.64
1,2,2,2,2,2,2,0,-0.062346,-0.062346,-0.062346,-0.062346,-0.062346,-0.062346,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.65
1,2,2,2,2,2,2,0,-0.052363,-0.052363,-0.052363,-0.052363,-0.052363,-0.052363,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.66
1,2,2,2,2,2,2,0,-0.042375,-0.042375,-0.042375,-0.042375,-0.042375,-0.042375,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.67
1,2,2,2,2,2,2,0,-0.032382,-0.032382,-0.032382,-0.032382,-0.032382,-0.032382,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.68
1,2,2,2,2,2,2,0,-0.022386,-0.022386,-0.022386,-0.022386,-0.022386,-0.022386,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.69
1,2,2,2,2,2,2,0,-0.012388,-0.012388,-0.012388,-0.012388,-0.012388,-0.012388,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.7
1,2,2,2,2,2,2,0,-0.0023889,-0.0023889,-0.0023889,-0.0023889,-0.0023889,-0.0023889,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.71
1,2,2,2,2,2,2,0,0.0076106,0.0076106,0.0076106,0.0076106,0.0076106,0.0076106,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.72
1,2,2,2,2,2,2,0,0.017609,0.017609,0.017609,0.017609,0.017609,0.017609,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.73
1,2,2,2,2,2,2,0,0.027606,0.027606,0.027606,0.027606,0.027606,0.027606,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.74
1,2,2,2,2,2,2,0,0.037601,0.037601,0.037601,0.037601,0.037601,0.037601,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.75
1,2,2,2,2,2,2,0,0.047591,0.047591,0.047591,0.047591,0.047591,0.047591,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.76
1,2,2,2,2,2,2,0,0.057577,0.057577,0.057577,0.057577,0.057577,0.057577,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.77
1,2,2,2,2,2,2,0,0.067557,0.067557,0.067557,0.067557,0.067557,0.067557,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.78
1,2,2,2,2,2,2,0,0.07753,0.07753,0.07753,0.07753,0.07753,0.07753,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.79
1,2,2,2,2,2,2,0,0.087495,0.087495,0.087495,0.087495,0.087495,0.087495,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.8
1,2,2,2,2,2,2,0,0.097452,0.097452,0.097452,0.097452,0.097452,0.097452,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.81
1,2,2,2,2,2,2,0,0.1074,0.1074,0.1074,0.1074,0.1074,0.1074,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.82
1,2,2,2,2,2,2,0,0.11734,0.11734,0.11734,0.11734,0.11734,0.11734,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.83
1,2,2,2,2,2,2,0,0.12726,0.12726,0.12726,0.12726,0.12726,0.12726,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.84
1,2,2,2,2,2,2,0,0.13717,0.13717,0.13717,0.13717,0.13717,0.13717,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.85
1,2,2,2,2,2,2,0,0.14707,0.14707,0.14707,0.14707,0.14707,0.14707,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.86
1,2,2,2,2,2,2,0,0.15695,0.15695,0.15695,0.15695,0.15695,0.15695,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.87
1,2,2,2,2,2,2,0,0.16682,0.16682,0.16682,0.16682,0.16682,0.16682,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.88
1,2,2,2,2,2,2,0,0.17667,0.17667,0.17667,0.17667,0.17667,0.17667,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.89
1,2,2,2,2,2,2,0,0.1865,0.1865,0.1865,0.1865,0.1865,0.1865,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.9
1,2,2,2,2,2,2,0,0.19632,0.19632,0.19632,0.19632,0.19632,0.19632,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.91
1,2,2,2,2,2,2,0,0.20611,0.20611,0.20611,0.20611,0.20611,0.20611,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.92
1,2,2,2,2,2,2,0,0.21589,0.21589,0.21589,0.21589,0.21589,0.21589,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.93
1,2,2,2,2,2,2,0,0.22564,0.22564,0.22564,0.22564,0.22564,0.22564,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.94
1,2,2,2,2,2,2,0,0.23537,0.23537,0.23537,0.23537,0.23537,0.23537,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.95
1,2,2,2,2,2,2,0,0.24508,0.24508,0.24508,0.24508,0.24508,0.24508,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.96
1,2,2,2,2,2,2,0,0.25476,0.25476,0.25476,0.25476,0.25476,0.25476,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.97
1,2,2,2,2,2,2,0,0.26442,0.26442,0.26442,0.26442,0.26442,0.26442,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.98
1,2,2,2,2,2,2,0,0.27405,0.27405,0.27405,0.27405,0.27405,0.27405,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4.99
1,2,2,2,2,2,2,0,0.28365,0.28365,0.28365,0.28365,0.28365,0.28365,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5
1,2,2,2,2,2,2,0,0.29322,0.29322,0.29322,0.29322,0.29322,0.29322,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.01
1,2,2,2,2,2,2,0,0.30277,0.30277,0.30277,0.30277,0.30277,0.30277,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.02
1,2,2,2,2,2,2,0,0.31228,0.31228,0.31228,0.31228,0.31228,0.31228,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.03
1,2,2,2,2,2,2,0,0.32177,0.32177,0.32177,0.32177,0.32177,0.32177,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.04
1,2,2,2,2,2,2,0,0.33122,0.33122,0.33122,0.33122,0.33122,0.33122,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.05
1,2,2,2,2,2,2,0,0.34064,0.34064,0.34064,0.34064,0.34064,0.34064,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.06
1,2,2,2,2,2,2,0,0.35002,0.35002,0.35002,0.35002,0.35002,0.35002,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.07
1,2,2,2,2,2,2,0,0.35937,0.35937,0.35937,0.35937,0.35937,0.35937,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.08
1,2,2,2,2,2,2,0,0.36869,0.36869,0.36869,0.36869,0.36869,0.36869,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.09
1,2,2,2,2,2,2,0,0.37796,0.37796,0.37796,0.37796,0.37796,0.37796,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.1
1,2,2,2,2,2,2,0,0.3872,0.3872,0.3872,0.3872,0.3872,0.3872,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.11
1,2,2,2,2,2,2,0,0.3964,0.3964,0.3964,0.3964,0.3964,0.3964,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.12
1,2,2,2,2,2,2,0,0.40556,0.40556,0.40556,0.40556,0.40556,0.40556,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.13
1,2,2,2,2,2,2,0,0.41468,0.41468,0.41468,0.41468,0.41468,0.41468,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.14
1,2,2,2,2,2,2,0,0.42376,0.42376,0.42376,0.42376,0.42376,0.42376,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.15
1,2,2,2,2,2,2,0,0.4328,0.4328,0.4328,0.4328,0.4328,0.4328,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.16
1,2,2,2,2,2,2,0,0.44179,0.44179,0.44179,0.44179,0.44179,0.44179,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.17
1,2,2,2,2,2,2,0,0.45074,0.45074,0.45074,0.45074,0.45074,0.45074,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.18
1,2,2,2,2,2,2,0,0.45964,0.45964,0.45964,0.45964,0.45964,0.45964,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.19
1,2,2,2,2,2,2,0,0.4685,0.4685,0.4685,0.4685,0.4685,0.4685,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.2
1,2,2,2,2,2,2,0,0.47731,0.47731,0.47731,0.47731,0.47731,0.47731,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.21
1,2,2,2,2,2,2,0,0.48607,0.48607,0.48607,0.48607,0.48607,0.48607,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.22
1,2,2,2,2,2,2,0,0.49478,0.49478,0.49478,0.49478,0.49478,0.49478,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.23
1,2,2,2,2,2,2,0,0.50345,0.50345,0.50345,0.50345,0.50345,0.50345,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.24
1,2,2,2,2,2,2,0,0.51206,0.51206,0.51206,0.51206,0.51206,0.51206,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.25
1,2,2,2,2,2,2,0,0.52063,0.52063,0.52063,0.52063,0.52063,0.52063,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.26
1,2,2,2,2,2,2,0,0.52914,0.52914,0.52914,0.52914,0.52914,0.52914,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.27
1,2,2,2,2,2,2,0,0.5376,0.5376,0.5376,0.5376,0.5376,0.5376,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.28
1,2,2,2,2,2,2,0,0.546,0.546,0.546,0.546,0.546,0.546,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.29
1,2,2,2,2,2,2,0,0.55435,0.55435,0.55435,0.55435,0.55435,0.55435,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.3
1,2,2,2,2,2,2,0,0.56265,0.56265,0.56265,0.56265,0.56265,0.56265,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.31
1,2,2,2,2,2,2,0,0.57088,0.57088,0.57088,0.57088,0.57088,0.57088,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.32
1,2,2,2,2,2,2,0,0.57907,0.57907,0.57907,0.57907,0.57907,0.57907,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.33
1,2,2,2,2,2,2,0,0.58719,0.58719,0.58719,0.58719,0.58719,0.58719,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.34
1,2,2,2,2,2,2,0,0.59525,0.59525,0.59525,0.59525,0.59525,0.59525,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.35
1,2,2,2,2,2,2,0,0.60326,0.60326,0.60326,0.60326,0.60326,0.60326,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.36
1,2,2,2,2,2,2,0,0.6112,0.6112,0.6112,0.6112,0.6112,0.6112,0,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.37
