origElemNum,globCoord-x,globCoord-y,fluidMechVelocity-real-x,fluidMechVelocity-real-y,fluidMechVelocity-imag-x,fluidMechVelocity-imag-y,locCoord-xi,locCoord-eta
28,0.005,-4.28017e-19,-4.61038e-16,0.00132347,-1.34331e-15,-0.00291068,1,-0.0647019
28,0.00501,-2.14518e-19,-4.62603e-16,0.00138738,-1.35171e-15,-0.00289162,1,-0.0741608
28,0.00502,-2.15028e-19,-4.64098e-16,0.00145206,-1.36028e-15,-0.00287167,1,-0.0836198
28,0.00503,-4.31075e-19,-4.65525e-16,0.00151751,-1.36902e-15,-0.00285081,1,-0.0930787
28,0.00504,-4.32095e-19,-4.66997e-16,0.00158372,-1.37768e-15,-0.00282906,1,-0.102538
28,0.00505,-2.16557e-19,-4.68522e-16,0.00165069,-1.38626e-15,-0.0028064,1,-0.111997
28,0.00506,-2.17067e-19,-4.69977e-16,0.00171843,-1.39501e-15,-0.00278284,1,-0.121456
28,0.00507,-4.35153e-19,-4.71352e-16,0.00178693,-1.40392e-15,-0.00275839,1,-0.130915
28,0.00508,-4.36173e-19,-4.72783e-16,0.00185619,-1.41275e-15,-0.00273303,1,-0.140374
28,0.00509,-2.18596e-19,-4.7428e-16,0.00192622,-1.4215e-15,-0.00270678,1,-0.149832
28,0.0051,-2.19106e-19,-4.75693e-16,0.00199702,-1.43042e-15,-0.00267962,1,-0.159291
28,0.00511,-2.19616e-19,-4.77108e-16,0.00206857,-1.43938e-15,-0.00265157,1,-0.16875
28,0.00512,-2.20125e-19,-4.78501e-16,0.0021409,-1.44838e-15,-0.00262262,1,-0.178209
28,0.00513,-2.20635e-19,-4.79874e-16,0.00221398,-1.45743e-15,-0.00259276,1,-0.187668
28,0.00514,-2.21145e-19,-4.81248e-16,0.00228783,-1.46652e-15,-0.00256201,1,-0.197127
28,0.00515,-4.43309e-19,-4.82515e-16,0.00236245,-1.47577e-15,-0.00253036,1,-0.206586
28,0.00516,-2.22164e-19,-4.83955e-16,0.00243783,-1.48484e-15,-0.0024978,1,-0.216045
28,0.00517,-2.22674e-19,-4.85307e-16,0.00251397,-1.49406e-15,-0.00246435,1,-0.225504
28,0.00518,-4.46368e-19,-4.86521e-16,0.00259087,-1.50343e-15,-0.00243,1,-0.234963
28,0.00519,-4.47387e-19,-4.87853e-16,0.00266855,-1.51274e-15,-0.00239475,1,-0.244422
28,0.0052,-2.24203e-19,-4.89283e-16,0.00274698,-1.52198e-15,-0.00235859,1,-0.253881
28,0.00521,-2.24713e-19,-4.90577e-16,0.00282618,-1.53138e-15,-0.00232154,1,-0.26334
28,0.00522,-4.50445e-19,-4.91762e-16,0.00290614,-1.54092e-15,-0.00228359,1,-0.272799
28,0.00523,-2.25732e-19,-4.93142e-16,0.00298687,-1.5503e-15,-0.00224474,1,-0.282258
28,0.00524,-4.52484e-19,-4.94296e-16,0.00306836,-1.55991e-15,-0.00220499,1,-0.291717
28,0.00525,-3.40128e-19,-4.95608e-16,0.00315062,-1.56943e-15,-0.00216434,1,-0.301176
28,0.00526,-2.27262e-19,-4.96936e-16,0.00323364,-1.57899e-15,-0.00212279,1,-0.310635
28,0.00527,-2.27771e-19,-4.98186e-16,0.00331742,-1.58865e-15,-0.00208034,1,-0.320094
28,0.00528,-3.42422e-19,-4.99328e-16,0.00340197,-1.59839e-15,-0.00203699,1,-0.329553
28,0.00529,-3.43186e-19,-5.00569e-16,0.00348728,-1.60813e-15,-0.00199274,1,-0.339012
28,0.0053,-3.43951e-19,-5.01757e-16,0.00357336,-1.61791e-15,-0.00194759,1,-0.348471
28,0.00531,-2.2981e-19,-5.0303e-16,0.0036602,-1.6277e-15,-0.00190154,1,-0.35793
28,0.00532,-2.3032e-19,-5.04223e-16,0.0037478,-1.63757e-15,-0.00185459,1,-0.367388
28,0.00533,-2.3083e-19,-5.05412e-16,0.00383617,-1.64748e-15,-0.00180674,1,-0.376847
28,0.00534,-3.4701e-19,-5.06487e-16,0.00392531,-1.65747e-15,-0.001758,1,-0.386306
28,0.00535,-2.31849e-19,-5.07743e-16,0.0040152,-1.66743e-15,-0.00170835,1,-0.395765
28,0.00536,-2.32359e-19,-5.08902e-16,0.00410587,-1.67748e-15,-0.0016578,1,-0.405224
28,0.00537,0,-5.10199e-16,0.00419729,-1.68749e-15,-0.00160635,1,-0.414683
28,0.00538,-2.33379e-19,-5.11162e-16,0.00428948,-1.69769e-15,-0.00155401,1,-0.424142
28,0.00539,-3.50833e-19,-5.1218e-16,0.00438243,-1.7079e-15,-0.00150076,1,-0.433601
28,0.0054,-3.51597e-19,-5.13287e-16,0.00447615,-1.71811e-15,-0.00144661,1,-0.44306
28,0.00541,-2.34908e-19,-5.14491e-16,0.00457063,-1.72834e-15,-0.00139157,1,-0.452519
28,0.00542,-2.35418e-19,-5.1558e-16,0.00466588,-1.73864e-15,-0.00133562,1,-0.461978
28,0.00543,-3.53891e-19,-5.16548e-16,0.00476189,-1.74902e-15,-0.00127878,1,-0.471437
28,0.00544,-3.54656e-19,-5.17615e-16,0.00485867,-1.75941e-15,-0.00122103,1,-0.480896
28,0.00545,-2.36947e-19,-5.18796e-16,0.0049562,-1.76981e-15,-0.00116239,1,-0.490355
28,0.00546,-2.37457e-19,-5.19835e-16,0.00505451,-1.78029e-15,-0.00110284,1,-0.499814
28,0.00547,-2.37966e-19,-5.20862e-16,0.00515357,-1.7908e-15,-0.0010424,1,-0.509273
28,0.00548,-2.38476e-19,-5.21891e-16,0.0052534,-1.80137e-15,-0.000981051,1,-0.518732
28,0.00549,-2.38986e-19,-5.22909e-16,0.005354,-1.81197e-15,-0.000918807,1,-0.528191
28,0.0055,-3.59244e-19,-5.23798e-16,0.00545536,-1.82264e-15,-0.000855663,1,-0.53765
28,0.00551,-3.60008e-19,-5.24796e-16,0.00555748,-1.83333e-15,-0.00079162,1,-0.547109
28,0.00552,-2.40515e-19,-5.25924e-16,0.00566037,-1.84405e-15,-0.000726676,1,-0.556568
28,0.00553,-2.41025e-19,-5.269e-16,0.00576402,-1.85483e-15,-0.000660833,1,-0.566027
28,0.00554,-3.62302e-19,-5.2772e-16,0.00586844,-1.86566e-15,-0.00059409,1,-0.575486
28,0.00555,-2.42044e-19,-5.28804e-16,0.00597362,-1.87651e-15,-0.000526448,1,-0.584944
28,0.00556,-2.42554e-19,-5.29752e-16,0.00607956,-1.88742e-15,-0.000457906,1,-0.594403
28,0.00557,-2.43064e-19,-5.30689e-16,0.00618627,-1.89837e-15,-0.000388464,1,-0.603862
28,0.00558,-3.65361e-19,-5.31478e-16,0.00629374,-1.90937e-15,-0.000318122,1,-0.613321
28,0.00559,-2.44083e-19,-5.32552e-16,0.00640198,-1.92041e-15,-0.00024688,1,-0.62278
28,0.0056,-2.44593e-19,-5.3346e-16,0.00651098,-1.93149e-15,-0.000174739,1,-0.632239
28,0.00561,-2.45103e-19,-5.34355e-16,0.00662074,-1.94261e-15,-0.000101698,1,-0.641698
28,0.00562,0,-5.35523e-16,0.00673127,-1.95378e-15,-2.77576e-05,1,-0.651157
28,0.00563,0,-5.36404e-16,0.00684257,-1.96499e-15,4.70828e-05,1,-0.660616
28,0.00564,0,-5.37275e-16,0.00695462,-1.97625e-15,0.000122823,1,-0.670075
28,0.00565,-3.70713e-19,-5.37666e-16,0.00706745,-1.98754e-15,0.000199463,1,-0.679534
28,0.00566,-3.71478e-19,-5.38507e-16,0.00718103,-1.99887e-15,0.000277002,1,-0.688993
28,0.00567,-2.48161e-19,-5.3951e-16,0.00729538,-2.01027e-15,0.000355442,1,-0.698452
28,0.00568,-2.48671e-19,-5.40346e-16,0.00741049,-2.0217e-15,0.000434781,1,-0.707911
28,0.00569,-3.73771e-19,-5.40976e-16,0.00752637,-2.03315e-15,0.00051502,1,-0.71737
28,0.0057,-3.74536e-19,-5.41778e-16,0.00764301,-2.04466e-15,0.000596158,1,-0.726829
28,0.00571,-2.502e-19,-5.4274e-16,0.00776042,-2.05623e-15,0.000678196,1,-0.736288
28,0.00572,-2.5071e-19,-5.43524e-16,0.00787859,-2.06783e-15,0.000761134,1,-0.745747
28,0.00573,-2.5122e-19,-5.443e-16,0.00799753,-2.07948e-15,0.000844972,1,-0.755206
28,0.00574,-3.77594e-19,-5.44885e-16,0.00811722,-2.09114e-15,0.00092971,1,-0.764665
28,0.00575,-3.78359e-19,-5.45637e-16,0.00823769,-2.10287e-15,0.00101535,1,-0.774124
28,0.00576,-3.79124e-19,-5.46378e-16,0.00835891,-2.11464e-15,0.00110188,1,-0.783583
28,0.00577,0,-5.47677e-16,0.0084809,-2.12654e-15,0.00118932,1,-0.793042
28,0.00578,-2.53769e-19,-5.4804e-16,0.00860366,-2.13835e-15,0.00127766,1,-0.8025
28,0.00579,-3.81418e-19,-5.48542e-16,0.00872718,-2.15021e-15,0.00136689,1,-0.811959
28,0.0058,-2.54788e-19,-5.49437e-16,0.00885146,-2.16219e-15,0.00145703,1,-0.821418
28,0.00581,-2.55298e-19,-5.5013e-16,0.00897651,-2.17418e-15,0.00154806,1,-0.830877
28,0.00582,-2.55808e-19,-5.50814e-16,0.00910232,-2.18621e-15,0.00164,1,-0.840336
28,0.00583,-2.56317e-19,-5.51496e-16,0.0092289,-2.19829e-15,0.00173284,1,-0.849795
28,0.00584,-2.56827e-19,-5.52169e-16,0.00935624,-2.21042e-15,0.00182657,1,-0.859254
28,0.00585,-2.57337e-19,-5.52822e-16,0.00948434,-2.22258e-15,0.0019212,1,-0.868713
28,0.00586,-2.57847e-19,-5.53465e-16,0.00961321,-2.23479e-15,0.00201674,1,-0.878172
28,0.00587,-2.58356e-19,-5.54077e-16,0.00974284,-2.24703e-15,0.00211317,1,-0.887631
28,0.00588,0,-5.55144e-16,0.00987324,-2.25942e-15,0.00221051,1,-0.89709
28,0.00589,0,-5.55762e-16,0.0100044,-2.27176e-15,0.00230874,1,-0.906549
28,0.0059,-3.89828e-19,-5.5569e-16,0.0101363,-2.28398e-15,0.00240787,1,-0.916008
28,0.00591,-3.90593e-19,-5.56279e-16,0.010269,-2.2964e-15,0.00250791,1,-0.925467
28,0.00592,-2.60905e-19,-5.57097e-16,0.0104025,-2.30893e-15,0.00260884,1,-0.934926
28,0.00593,-2.61415e-19,-5.57678e-16,0.0105367,-2.32144e-15,0.00271067,1,-0.944385
28,0.00594,-3.92887e-19,-5.57985e-16,0.0106717,-2.33392e-15,0.0028134,1,-0.953844
28,0.00595,-3.93652e-19,-5.58533e-16,0.0108074,-2.34651e-15,0.00291704,1,-0.963303
28,0.00596,-2.62944e-19,-5.59313e-16,0.0109439,-2.35921e-15,0.00302157,1,-0.972762
28,0.00597,-2.63454e-19,-5.59844e-16,0.0110812,-2.3719e-15,0.003127,1,-0.982221
28,0.00598,-2.63964e-19,-5.60365e-16,0.0112192,-2.38462e-15,0.00323333,1,-0.99168
28,0.00599,-3.9671e-19,-5.60643e-16,0.011358,-2.39733e-15,0.00334056,1,-1.00114
80,0.006,2.64907e-19,-5.66472e-16,0.0117105,-2.42298e-15,0.00389862,1,0.983385
80,0.00601,2.65348e-19,-5.7033e-16,0.0120255,-2.44688e-15,0.00440583,1,0.968554
80,0.00602,5.31579e-19,-5.74404e-16,0.0123268,-2.47091e-15,0.00491071,1,0.953724
80,0.00603,2.66231e-19,-5.77083e-16,0.0126145,-2.49444e-15,0.00541327,1,0.938894
80,0.00604,5.33345e-19,-5.80566e-16,0.0128884,-2.51837e-15,0.0059135,1,0.924063
80,0.00605,2.67114e-19,-5.82578e-16,0.0131487,-2.5417e-15,0.00641141,1,0.909233
80,0.00606,5.35111e-19,-5.85497e-16,0.0133952,-2.56555e-15,0.00690699,1,0.894403
80,0.00607,5.35994e-19,-5.87501e-16,0.0136281,-2.58903e-15,0.00740025,1,0.879573
80,0.00608,5.36878e-19,-5.89197e-16,0.0138472,-2.61244e-15,0.00789118,1,0.864742
80,0.00609,5.37761e-19,-5.90585e-16,0.0140527,-2.63577e-15,0.00837979,1,0.849912
80,0.0061,5.38644e-19,-5.91665e-16,0.0142445,-2.65904e-15,0.00886608,1,0.835082
80,0.00611,5.39527e-19,-5.92437e-16,0.0144226,-2.68223e-15,0.00935004,1,0.820251
80,0.00612,5.4041e-19,-5.92902e-16,0.014587,-2.70535e-15,0.00983168,1,0.805421
80,0.00613,5.41293e-19,-5.93058e-16,0.0147377,-2.7284e-15,0.010311,1,0.790591
80,0.00614,2.71088e-19,-5.92223e-16,0.0148747,-2.75088e-15,0.010788,1,0.775761
80,0.00615,2.71529e-19,-5.91758e-16,0.014998,-2.77377e-15,0.0112626,1,0.76093
80,0.00616,2.71971e-19,-5.90974e-16,0.0151077,-2.79659e-15,0.011735,1,0.7461
80,0.00617,2.72412e-19,-5.89894e-16,0.0152036,-2.81934e-15,0.012205,1,0.73127
80,0.00618,2.72854e-19,-5.88519e-16,0.0152858,-2.84199e-15,0.0126727,1,0.716439
80,0.00619,2.73295e-19,-5.86825e-16,0.0153544,-2.86459e-15,0.0131381,1,0.701609
80,0.0062,2.73737e-19,-5.8481e-16,0.0154092,-2.88713e-15,0.0136011,1,0.686779
80,0.00621,5.48357e-19,-5.83226e-16,0.0154504,-2.91022e-15,0.0140618,1,0.671949
80,0.00622,2.7462e-19,-5.79899e-16,0.0154779,-2.93196e-15,0.0145202,1,0.657118
80,0.00623,5.50123e-19,-5.7769e-16,0.0154917,-2.95496e-15,0.0149763,1,0.642288
80,0.00624,2.75503e-19,-5.73729e-16,0.0154917,-2.97653e-15,0.01543,1,0.627458
80,0.00625,5.51889e-19,-5.70921e-16,0.0154781,-2.99941e-15,0.0158814,1,0.612627
80,0.00626,5.52772e-19,-5.67075e-16,0.0154508,-3.02153e-15,0.0163305,1,0.597797
80,0.00627,5.53655e-19,-5.62922e-16,0.0154098,-3.04357e-15,0.0167773,1,0.582967
80,0.00628,5.54538e-19,-5.5846e-16,0.0153551,-3.06555e-15,0.0172218,1,0.568137
80,0.00629,5.55421e-19,-5.5369e-16,0.0152868,-3.08745e-15,0.0176639,1,0.553306
80,0.0063,5.56304e-19,-5.48613e-16,0.0152047,-3.10928e-15,0.0181037,1,0.538476
80,0.00631,5.57187e-19,-5.43227e-16,0.0151089,-3.13104e-15,0.0185411,1,0.523646
80,0.00632,2.79035e-19,-5.36842e-16,0.0149995,-3.15186e-15,0.0189763,1,0.508815
80,0.00633,2.79477e-19,-5.30846e-16,0.0148763,-3.17346e-15,0.0194091,1,0.493985
80,0.00634,2.79918e-19,-5.24594e-16,0.0147395,-3.19499e-15,0.0198396,1,0.479155
80,0.00635,2.8036e-19,-5.17909e-16,0.0145889,-3.21646e-15,0.0202678,1,0.464325
80,0.00636,2.80801e-19,-5.11016e-16,0.0144247,-3.23782e-15,0.0206936,1,0.449494
80,0.00637,2.81243e-19,-5.03791e-16,0.0142468,-3.25913e-15,0.0211172,1,0.434664
80,0.00638,5.63368e-19,-4.9691e-16,0.0140552,-3.28135e-15,0.0215384,1,0.419834
80,0.00639,2.82126e-19,-4.88393e-16,0.0138499,-3.30157e-15,0.0219573,1,0.405003
80,0.0064,5.65134e-19,-4.80905e-16,0.0136309,-3.32366e-15,0.0223738,1,0.390173
80,0.00641,2.83009e-19,-4.7182e-16,0.0133982,-3.34366e-15,0.022788,1,0.375343
80,0.00642,5.669e-19,-4.63669e-16,0.0131518,-3.36567e-15,0.0231999,1,0.360512
80,0.00643,2.83892e-19,-4.53961e-16,0.0128917,-3.38552e-15,0.0236095,1,0.345682
80,0.00644,5.68666e-19,-4.45201e-16,0.0126179,-3.4074e-15,0.0240168,1,0.330852
80,0.00645,5.69549e-19,-4.35506e-16,0.0123305,-3.42816e-15,0.0244217,1,0.316022
80,0.00646,5.70432e-19,-4.25502e-16,0.0120293,-3.44884e-15,0.0248243,1,0.301191
80,0.00647,5.71315e-19,-4.15191e-16,0.0117144,-3.46946e-15,0.0252246,1,0.286361
80,0.00648,5.72198e-19,-4.04571e-16,0.0113859,-3.49e-15,0.0256226,1,0.271531
80,0.00649,2.86541e-19,-3.93096e-16,0.0110437,-3.50931e-15,0.0260182,1,0.2567
80,0.0065,5.73964e-19,-3.82409e-16,0.0106877,-3.53087e-15,0.0264115,1,0.24187
80,0.00651,2.87424e-19,-3.70384e-16,0.0103181,-3.54997e-15,0.0268025,1,0.22704
80,0.00652,2.87865e-19,-3.58551e-16,0.0099348,-3.5702e-15,0.0271911,1,0.21221
80,0.00653,2.88307e-19,-3.46467e-16,0.00953779,-3.59038e-15,0.0275775,1,0.197379
80,0.00654,2.88748e-19,-3.33925e-16,0.00912709,-3.61051e-15,0.0279615,1,0.182549
80,0.00655,2.8919e-19,-3.21207e-16,0.0087027,-3.63049e-15,0.0283432,1,0.167719
80,0.00656,2.89631e-19,-3.08144e-16,0.00826461,-3.65044e-15,0.0287225,1,0.152888
80,0.00657,2.90073e-19,-2.94736e-16,0.00781283,-3.67036e-15,0.0290996,1,0.138058
80,0.00658,2.90514e-19,-2.81115e-16,0.00734736,-3.69018e-15,0.0294743,1,0.123228
80,0.00659,5.81912e-19,-2.67439e-16,0.00686819,-3.71123e-15,0.0298467,1,0.108398
80,0.0066,2.91397e-19,-2.52822e-16,0.00637534,-3.72953e-15,0.0302168,1,0.0935673
80,0.00661,5.83678e-19,-2.38504e-16,0.00586878,-3.75052e-15,0.0305845,1,0.078737
80,0.00662,2.9228e-19,-2.23275e-16,0.00534854,-3.76869e-15,0.0309499,1,0.0639067
80,0.00663,5.85444e-19,-2.08337e-16,0.0048146,-3.78953e-15,0.031313,1,0.0490764
80,0.00664,5.86327e-19,-1.92792e-16,0.00426698,-3.80892e-15,0.0316738,1,0.0342461
80,0.00665,5.8721e-19,-1.76938e-16,0.00370565,-3.82825e-15,0.0320322,1,0.0194159
80,0.00666,2.94046e-19,-1.6062e-16,0.00313064,-3.84601e-15,0.0323883,1,0.00458557
80,0.00667,5.88976e-19,-1.44308e-16,0.00254193,-3.86668e-15,0.0327421,1,-0.0102447
80,0.00668,2.94929e-19,-1.27382e-16,0.00193953,-3.88432e-15,0.0330936,1,-0.025075
80,0.00669,5.90742e-19,-1.10447e-16,0.00132344,-3.90483e-15,0.0334428,1,-0.0399053
80,0.0067,2.95812e-19,-9.30073e-17,0.00069365,-3.92224e-15,0.0337896,1,-0.0547356
80,0.00671,2.96254e-19,-7.53921e-17,5.01706e-05,-3.94112e-15,0.0341341,1,-0.0695659
80,0.00672,2.96695e-19,-5.74133e-17,-0.000607001,-3.95993e-15,0.0344762,1,-0.0843962
80,0.00673,2.97137e-19,-3.90219e-17,-0.00127787,-3.97872e-15,0.0348161,1,-0.0992265
80,0.00674,2.97578e-19,-2.04784e-17,-0.00196242,-3.99732e-15,0.0351536,1,-0.114057
80,0.00675,2.9802e-19,-1.63309e-18,-0.00266067,-4.01592e-15,0.0354888,1,-0.128887
80,0.00676,2.98462e-19,1.76812e-17,-0.00337262,-4.03449e-15,0.0358217,1,-0.143717
80,0.00677,2.98903e-19,3.71444e-17,-0.00409825,-4.05288e-15,0.0361522,1,-0.158548
80,0.00678,5.98689e-19,5.71702e-17,-0.00483758,-4.07294e-15,0.0364805,1,-0.173378
80,0.00679,2.99786e-19,7.70423e-17,-0.00559061,-4.08957e-15,0.0368064,1,-0.188208
80,0.0068,6.00455e-19,9.78051e-17,-0.00635732,-4.10951e-15,0.03713,1,-0.203038
80,0.00681,3.00669e-19,1.18276e-16,-0.00713773,-4.12596e-15,0.0374512,1,-0.217869
80,0.00682,6.02221e-19,1.39671e-16,-0.00793183,-4.14579e-15,0.0377701,1,-0.232699
80,0.00683,3.01552e-19,1.60634e-16,-0.00873962,-4.16208e-15,0.0380867,1,-0.247529
80,0.00684,6.03987e-19,1.82769e-16,-0.00956111,-4.18179e-15,0.038401,1,-0.26236
80,0.00685,3.02435e-19,2.04325e-16,-0.0103963,-4.1979e-15,0.038713,1,-0.27719
80,0.00686,6.05753e-19,2.27099e-16,-0.0112452,-4.2175e-15,0.0390226,1,-0.29202
80,0.00687,3.03318e-19,2.49251e-16,-0.0121077,-4.2335e-15,0.0393299,1,-0.30685
80,0.00688,6.07519e-19,2.7266e-16,-0.012984,-4.25292e-15,0.0396349,1,-0.321681
80,0.00689,3.04201e-19,2.95289e-16,-0.0138739,-4.26869e-15,0.0399376,1,-0.336511
80,0.0069,3.04643e-19,3.1875e-16,-0.0147776,-4.28621e-15,0.0402379,1,-0.351341
80,0.00691,3.05084e-19,3.42567e-16,-0.0156949,-4.30365e-15,0.0405359,1,-0.366172
80,0.00692,3.05526e-19,3.668e-16,-0.0166259,-4.3211e-15,0.0408316,1,-0.381002
80,0.00693,3.05967e-19,3.91169e-16,-0.0175707,-4.33833e-15,0.0411249,1,-0.395832
80,0.00694,3.06409e-19,4.15971e-16,-0.0185291,-4.35563e-15,0.041416,1,-0.410663
80,0.00695,3.0685e-19,4.41017e-16,-0.0195012,-4.3728e-15,0.0417047,1,-0.425493
80,0.00696,3.07292e-19,4.66305e-16,-0.020487,-4.38981e-15,0.0419911,1,-0.440323
80,0.00697,6.15466e-19,4.92924e-16,-0.0214865,-4.40878e-15,0.0422751,1,-0.455153
80,0.00698,3.08175e-19,5.1789e-16,-0.0224997,-4.42378e-15,0.0425569,1,-0.469984
80,0.00699,6.17233e-19,5.45258e-16,-0.0235265,-4.44263e-15,0.0428363,1,-0.484814
80,0.007,6.18116e-19,5.71887e-16,-0.0245671,-4.45944e-15,0.0431134,1,-0.499644
80,0.00701,6.18999e-19,5.98824e-16,-0.0256214,-4.47619e-15,0.0433881,1,-0.514475
80,0.00702,6.19882e-19,6.26069e-16,-0.0266893,-4.49286e-15,0.0436606,1,-0.529305
80,0.00703,6.20765e-19,6.53621e-16,-0.027771,-4.50946e-15,0.0439307,1,-0.544135
80,0.00704,3.10824e-19,6.80188e-16,-0.0288663,-4.52395e-15,0.0441985,1,-0.558965
80,0.00705,6.22531e-19,7.0965e-16,-0.0299754,-4.54245e-15,0.044464,1,-0.573796
80,0.00706,3.11707e-19,7.36696e-16,-0.0310981,-4.55677e-15,0.0447271,1,-0.588626
80,0.00707,6.24297e-19,7.6691e-16,-0.0322345,-4.57515e-15,0.0449879,1,-0.603456
80,0.00708,3.1259e-19,7.94504e-16,-0.0333846,-4.5893e-15,0.0452464,1,-0.618287
80,0.00709,3.13031e-19,8.23851e-16,-0.0345484,-4.60546e-15,0.0455026,1,-0.633117
80,0.0071,3.13473e-19,8.53474e-16,-0.0357259,-4.62155e-15,0.0457564,1,-0.647947
80,0.00711,3.13914e-19,8.83467e-16,-0.0369171,-4.63756e-15,0.046008,1,-0.662777
80,0.00712,3.14356e-19,9.13707e-16,-0.038122,-4.65351e-15,0.0462572,1,-0.677608
80,0.00713,3.14797e-19,9.44284e-16,-0.0393406,-4.66938e-15,0.046504,1,-0.692438
80,0.00714,3.15239e-19,9.75195e-16,-0.0405729,-4.68518e-15,0.0467486,1,-0.707268
80,0.00715,3.1568e-19,1.00639e-15,-0.0418188,-4.70091e-15,0.0469908,1,-0.722099
80,0.00716,6.32244e-19,1.03982e-15,-0.0430785,-4.71875e-15,0.0472307,1,-0.736929
80,0.00717,6.33127e-19,1.07168e-15,-0.0443518,-4.73435e-15,0.0474683,1,-0.751759
80,0.00718,6.3401e-19,1.10386e-15,-0.0456389,-4.74988e-15,0.0477035,1,-0.766589
80,0.00719,6.34893e-19,1.13633e-15,-0.0469396,-4.76533e-15,0.0479364,1,-0.78142
80,0.0072,6.35776e-19,1.16912e-15,-0.048254,-4.78072e-15,0.0481671,1,-0.79625
80,0.00721,6.36659e-19,1.20222e-15,-0.0495822,-4.79603e-15,0.0483953,1,-0.81108
80,0.00722,6.37542e-19,1.23562e-15,-0.050924,-4.81127e-15,0.0486213,1,-0.825911
80,0.00723,6.38425e-19,1.26933e-15,-0.0522795,-4.82644e-15,0.0488449,1,-0.840741
80,0.00724,6.39308e-19,1.30335e-15,-0.0536487,-4.84153e-15,0.0490662,1,-0.855571
80,0.00725,6.40191e-19,1.33767e-15,-0.0550316,-4.85656e-15,0.0492852,1,-0.870401
80,0.00726,6.41074e-19,1.37231e-15,-0.0564282,-4.87151e-15,0.0495018,1,-0.885232
80,0.00727,6.41957e-19,1.40725e-15,-0.0578384,-4.88639e-15,0.0497162,1,-0.900062
80,0.00728,6.4284e-19,1.4425e-15,-0.0592624,-4.9012e-15,0.0499282,1,-0.914892
80,0.00729,3.21862e-19,1.47531e-15,-0.0607001,-4.91361e-15,0.0501379,1,-0.929723
80,0.0073,6.44606e-19,1.51392e-15,-0.0621514,-4.93061e-15,0.0503452,1,-0.944553
80,0.00731,3.22745e-19,1.54722e-15,-0.0636165,-4.94285e-15,0.0505503,1,-0.959383
80,0.00732,3.23186e-19,1.58363e-15,-0.0650952,-4.95737e-15,0.050753,1,-0.974213
80,0.00733,3.23628e-19,1.62045e-15,-0.0665877,-4.97191e-15,0.0509534,1,-0.989044
76,0.00734,0,1.6596e-15,-0.0682539,-4.98415e-15,0.0511312,1,0.99322
76,0.00735,-3.24511e-19,1.71334e-15,-0.0703759,-4.99571e-15,0.0512102,1,0.967267
76,0.00736,-3.24952e-19,1.7703e-15,-0.0724948,-5.00782e-15,0.0512248,1,0.941314
76,0.00737,0,1.83087e-15,-0.0746104,-5.02063e-15,0.051175,1,0.915361
76,0.00738,0,1.88851e-15,-0.0767229,-5.02945e-15,0.0510607,1,0.889408
76,0.00739,-3.26277e-19,1.94292e-15,-0.0788321,-5.03428e-15,0.0508821,1,0.863455
76,0.0074,0,2.0046e-15,-0.0809381,-5.04205e-15,0.050639,1,0.837502
76,0.00741,0,2.06304e-15,-0.0830408,-5.04584e-15,0.0503315,1,0.811549
76,0.00742,0,2.12176e-15,-0.0851404,-5.04796e-15,0.0499595,1,0.785596
76,0.00743,0,2.18075e-15,-0.0872367,-5.0484e-15,0.0495232,1,0.759643
76,0.00744,0,2.24001e-15,-0.0893299,-5.04716e-15,0.0490224,1,0.73369
76,0.00745,0,2.29954e-15,-0.0914198,-5.04426e-15,0.0484573,1,0.707737
76,0.00746,-3.29367e-19,2.35525e-15,-0.0935065,-5.03754e-15,0.0478276,1,0.681784
76,0.00747,0,2.41942e-15,-0.09559,-5.03342e-15,0.0471336,1,0.655831
76,0.00748,0,2.47977e-15,-0.0976703,-5.02549e-15,0.0463752,1,0.629878
76,0.00749,0,2.54038e-15,-0.0997473,-5.01588e-15,0.0455523,1,0.603925
76,0.0075,-3.31133e-19,2.59684e-15,-0.101821,-5.00265e-15,0.044665,1,0.577972
76,0.00751,0,2.66243e-15,-0.103892,-4.99165e-15,0.0437133,1,0.552019
76,0.00752,0,2.72386e-15,-0.105959,-4.97702e-15,0.0426972,1,0.526066
76,0.00753,0,2.78552e-15,-0.108023,-4.96071e-15,0.0416166,1,0.500113
76,0.00754,0,2.84753e-15,-0.110084,-4.94274e-15,0.0404717,1,0.47416
76,0.00755,0,2.90974e-15,-0.112142,-4.92306e-15,0.0392623,1,0.448207
76,0.00756,0,2.97225e-15,-0.114197,-4.90176e-15,0.0379885,1,0.422254
76,0.00757,0,3.03503e-15,-0.116248,-4.87875e-15,0.0366502,1,0.396301
76,0.00758,0,3.0981e-15,-0.118296,-4.85406e-15,0.0352476,1,0.370348
76,0.00759,-3.35107e-19,3.15619e-15,-0.120341,-4.82622e-15,0.0337805,1,0.344395
76,0.0076,0,3.22501e-15,-0.122383,-4.79971e-15,0.032249,1,0.318442
76,0.00761,-3.3599e-19,3.28348e-15,-0.124421,-4.76863e-15,0.0306531,1,0.292489
76,0.00762,0,3.35307e-15,-0.126457,-4.73865e-15,0.0289928,1,0.266536
76,0.00763,-3.36873e-19,3.41182e-15,-0.128489,-4.70433e-15,0.027268,1,0.240583
76,0.00764,-3.37314e-19,3.47645e-15,-0.130517,-4.66972e-15,0.0254788,1,0.21463
